Year,Series_ID,Series,Unit,Value
2015,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,4.81684
2016,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,2.55391
2017,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,10.6982
2018,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,9.2271
2019,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,2.56603
2020,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,4.10932
2021,2071,"Proportion of total government spending on essential services, education [UIS methodology]",Percentage,3.86124
