"Year","Series_ID","Series","Unit","Value"
"2000",1411,"Manufacturing employment as a proportion of total employment - 13th ICLS","% of total employment",1.09
"2010",1411,"Manufacturing employment as a proportion of total employment - 13th ICLS","% of total employment",1.76
"2022",1411,"Manufacturing employment as a proportion of total employment - 13th ICLS","% of total employment",1.19
