"Year","Series_ID","Series","Unit","Value"
"2017",2040,"Degree of integrated water resources management implementation (%)","Percentage",25
"2020",2040,"Degree of integrated water resources management implementation (%)","Percentage",19
"2023",2040,"Degree of integrated water resources management implementation (%)","Percentage",19
